コード,企業名,株価,時価総額（億）,発行済株式数,売上高（百万）,粗利益,営業利益,当期利益,総資産,総負債,純資産,EPS,配当金,配当利回り,PER,益回り,PBR,PBR逆数,ROE,ROA,自己資本比率,ROEx益回りx自己資本,ROE+益回り+自己資本,ROExPBR逆数x自己資本,ROE+PBR逆数+自己資本
3387,クリエイト・レストランツ・ホールディングス,1015,2125,210158133,78324,56331,7649,5920,133605,109817,23788,41.5,6.0,0.59,24.46,4.1,8.93,11.2,24.9,4.4,17.8,1817,46.8,4964,53.9
3388,明治電機工業,1117,139,12651349,67749,9005,2125,1781,44666,17534,27132,154.01,47.0,4.21,7.25,13.8,0.51,196.08,6.6,4.0,60.7,5529,81.1,78554,263.4
3390,ＩＮＥＳＴ,66,60,90927085,6626,6161,70,-58,6817,4382,2435,-0.645,0,0.0,-102.33,-1.0,2.46,40.65,-2.4,-0.9,35.7,86,32.3,-3483,74.0
3392,デリカフーズホールディングス,508,75,14763236,39788,9042,-397,-746,22945,16709,6236,-50.53,5.0,0.98,-10.05,-10.0,1.2,83.33,-12.0,-3.3,27.2,3264,5.2,-27199,98.5
3393,スターティアホールディングス,845,80,8728681,16011,6840,345,958,11378,7146,4232,99.97,14.0,1.66,8.45,11.8,1.89,52.91,22.6,8.4,37.2,9920,71.6,44482,112.7
3395,サンマルクホールディングス,1635,338,20730676,47721,36996,-352,-4712,48022,16874,31148,-221.99,44.0,2.69,-7.37,-13.6,1.09,91.74,-15.1,-9.8,64.9,13328,36.2,-89904,141.5
3396,フェリシモ,1092,78,7122586,33729,18209,1317,1653,31925,12374,19551,195.73,15.0,1.37,5.58,17.9,0.4,250.0,8.5,5.2,61.2,9312,87.6,130050,319.7
3397,トリドールホールディングス,2539,2237,86900980,153355,115175,14243,8979,240840,178816,62024,103.71,7.5,0.3,24.48,4.1,3.61,27.7,14.5,3.7,25.8,1534,44.4,10363,68.0
3399,丸千代山岡家,1957,48,2465453,15122,11116,591,386,6702,4475,2228,73.66,16.0,0.82,26.57,3.8,2.15,46.51,17.3,5.8,33.2,2183,54.3,26713,97.0
3401,帝人,1429,2701,192134219,926054,271021,44208,23158,1207583,742771,464812,120.58,55.0,3.85,11.85,8.4,0.58,172.41,5.0,1.9,38.5,1617,51.9,33189,215.9
3402,東レ,741,11700,1600719774,2228523,435969,132063,84235,3043881,1544232,1499649,52.63,17.0,2.29,14.08,7.1,0.78,128.21,5.6,2.8,49.3,1960,62.0,35396,183.1
3405,クラレ,1083,3610,338372376,629370,204136,60986,37263,1091014,530615,560399,130.0,41.0,3.79,8.33,12.0,0.64,156.25,6.6,3.4,51.4,4071,70.0,53006,214.2
3407,旭化成,1071,14800,1387290952,2461317,769768,185784,161880,3349075,1661665,1687410,116.68,35.0,3.27,9.18,10.9,0.88,113.64,9.6,4.8,50.4,5274,70.9,54984,173.6
3409,北日本紡績,128,22,17155803,830,83,-146,-128,2070,990,1080,-7.87,0,0.0,-16.26,-6.2,2.04,49.02,-11.9,-6.2,52.2,3851,34.1,-30450,89.3
3415,ＴＯＫＹＯ　ＢＡＳＥ,309,144,45871382,17618,9256,942,763,11548,5643,5905,14.67,0,0.0,21.06,4.7,2.44,40.98,12.9,6.6,51.1,3098,68.7,27014,105.0
3416,ピクスタ,1093,24,2214730,2813,1805,124,184,2440,1553,887,88.5,0,0.0,12.35,8.1,2.71,36.9,20.7,7.5,36.4,6103,65.2,27803,94.0
3417,大木ヘルスケアホールディングス,777,105,13791525,278162,13725,521,971,113954,92007,21947,70.48,21.0,2.7,11.02,9.1,0.48,208.33,4.4,0.9,19.3,773,32.8,17691,232.0
3418,バルニバービ,985,87,8778497,8046,5766,-1645,358,8367,6263,2104,20.61,7.5,0.76,47.79,2.1,4.13,24.21,17.0,4.3,25.1,896,44.2,10330,66.3
3420,ケー・エフ・シー,1716,125,7359538,25957,7476,2489,1840,26208,7047,19161,250.11,70.0,4.08,6.86,14.6,0.65,153.85,9.6,7.0,73.1,10246,97.3,107966,236.5
3421,稲葉製作所,1334,217,16486093,37800,10741,2714,2365,56466,16726,39740,96.43,26.0,1.95,13.83,7.2,0.55,181.82,6.0,4.2,70.4,3041,83.6,76801,258.2
3423,エスイー,323,97,30108072,24150,7116,1968,1614,23665,13750,9915,53.65,14.0,4.33,6.02,16.6,0.98,102.04,16.3,6.8,41.9,11337,74.8,69690,160.2
3426,アトムリビンテック,1447,59,3989883,9627,2735,624,441,12414,2857,9557,112.07,33.0,2.28,12.91,7.7,0.62,161.29,4.6,3.6,77.0,2727,89.3,57129,242.9
3431,宮地エンジニアリンググループ,3400,227,6805415,58002,9242,5800,3406,61816,22726,33380,500.51,200.0,5.88,6.79,14.7,0.68,147.06,10.2,5.5,54.0,8097,78.9,81001,211.3
3433,トーカロ,1296,774,60818778,43813,16586,10254,6910,69517,20418,49099,113.62,47.5,3.67,11.41,8.8,1.58,63.29,14.1,9.9,70.6,8760,93.5,63003,148.0
3434,アルファＣｏ,1057,98,9565005,53767,7791,115,601,56183,29420,26763,62.76,30.0,2.84,16.84,5.9,0.37,270.27,2.2,1.1,47.6,618,55.7,28303,320.1
3435,サンコーテクノ,928,73,7874865,18735,5769,1705,1072,19283,5002,14281,136.05,28.0,3.02,6.82,14.7,0.51,196.08,7.5,5.6,74.1,8170,96.3,108971,277.7
3436,ＳＵＭＣＯ,1851,6471,350167239,335674,80119,51543,41121,764821,288673,476148,152.63,58.0,3.13,12.13,8.2,1.36,73.53,8.6,5.4,62.3,4393,79.1,39396,144.4
3437,特殊電極,2240,35,1581094,8617,2417,615,486,9648,3435,6213,307.38,36.0,1.61,7.29,13.7,0.56,178.57,7.8,5.0,64.4,6882,85.9,89699,250.8
